bid_code,bid_item_description,measurement_unit,total_qty,wavg_unit_price,simple_avg_unit_price,n_low_bids
658-7019,INSTL DEL ASSM (D-SW)SZ 1(BRF)GF2(BI),EA,4202.0,2.3877082341742028,18.3580000000000000,5
658-7020,INSTL DEL ASSM (D-SW)SZ 1(BRF)GF2(BR),EA,288.0,38.2777777777777778,38.6666666666666667,3
658-7031,INSTL DEL ASSM (D-SY)SZ 1(BRF)CTB,EA,2218.0,8.1377817853922453,18.7333333333333333,6
658-7032,INSTL DEL ASSM (D-SY)SZ 1(BRF)CTB (BI),EA,9593.0,6.2194933805900136,15.9857142857142857,7
658-7033,INSTL DEL ASSM (D-SY)SZ 1(BRF)CTB (BR),EA,391.0,19.0409207161125320,20.0000000000000000,2
658-7036,INSTL DEL ASSM (D-SY)SZ 1(BRF)GF2,EA,403.0,20.5151364764267990,30.5057142857142857,7
658-7038,INSTL DEL ASSM (D-SY)SZ 1(BRF)GF2(BR),EA,150.0,33.3333333333333333,30.0000000000000000,2
658-7048,INSTL DEL ASSM (D-DW)SZ 1(BRF)GF2,EA,300.0,20.0000000000000000,20.0000000000000000,1
658-7052,INSTL DEL ASSM (D-DY)SZ 1(BRF)GF2,EA,168.0,21.0714285714285714,25.0000000000000000,2
658-7056,INSTL OM ASSM (OM-2Y)(WC)GND,EA,108.0,192.0518518518518519,146.3500000000000000,2
658-7059,INSTL OM ASSM (OM-2Z)(WFLX)GND(BI),EA,4.0,75.0000000000000000,75.0000000000000000,1
658-7066,INSTL OM ASSM (OM-3L)(TWT)GND,EA,2.0,588.5200000000000000,588.5200000000000000,1
658-7070,INSTL OM ASSM (OM-3R)(TWT)GND,EA,2.0,588.5200000000000000,588.5200000000000000,1
658-7078,REMOVE DELIN & OBJECT MARKER ASSMS,EA,4.0,122.2400000000000000,122.2400000000000000,1
658-7079,INSTL OM SM RD SIGN (1-OM-CON)Y,EA,38.0,35.9210526315789474,33.5000000000000000,2
658-7080,INSTL OM SM RD SIGN (1-OM-CON)R,EA,55.0,37.4000000000000000,34.0000000000000000,2
658-7081,INSTL OM SM RD SIGN (1-OM-CON)B,EA,2.0,45.0000000000000000,45.0000000000000000,1
658-7084,INSTL OM SM RD SIGN (1-OM-CON)G,EA,4.0,45.0000000000000000,45.0000000000000000,1
658-7086,INSTL OM SM RD SIGN (1-OM-CON)W,EA,88.0,37.9431818181818182,33.5000000000000000,2
658-7088,INSTL OM SM RD SIGN (1-OM-TY1)Y,EA,4.0,66.1582500000000000,71.5443333333333333,3
658-7090,INSTL OM LG RD SIGN (2-OM-TY1)Y,EA,40.0,91.8000000000000000,91.8000000000000000,1
658-7091,INSTL OM LG RD SIGN (3-OM-TY1)Y,EA,2.0,127.5000000000000000,127.5000000000000000,1
658-7103,REPLC OM LG RD SIGN (2-OM-TY1)Y,EA,23.0,91.8000000000000000,91.8000000000000000,1
658-7104,REPLC OM LG RD SIGN (3-OM-TY1)Y,EA,1.0,127.5000000000000000,127.5000000000000000,1
658-7178,REPLC DEL ASSM (D-SW)SZ 1(BRF)CTB (BI),EA,3000.0,1.00000000000000000000,1.00000000000000000000,1
658-7184,REPLC DEL ASSM (D-SW)SZ 1(BRF)GF2(BI),EA,1500.0,1.00000000000000000000,1.00000000000000000000,1
658-7202,REPLC DEL ASSM (D-SY)SZ 1(BRF)CTB(BI),EA,1500.0,1.00000000000000000000,1.00000000000000000000,1
658-7317,INSTL OM SM RD SIGN (1-OM-PW)Y,EA,3.0,25.5200000000000000,25.5200000000000000,1
658-7322,INSTL OM LG RD SIGN (3-OM-PW)Y,EA,1.0,25.5300000000000000,25.5300000000000000,1
658-7336,INSTL DEL ASSM (D-DW)SZ1(WFLX)SRFHH(BR),EA,47.0,150.0000000000000000,150.0000000000000000,1
662-7001,"WK ZN PAV MRK NON-REMOV (W)4""(BRK)",LF,130.0,1.00000000000000000000,1.00000000000000000000,1
662-7002,"WK ZN PAV MRK NON-REMOV (W)4""(DOT)",LF,102.0,1.00000000000000000000,1.00000000000000000000,1
662-7004,"WK ZN PAV MRK NON-REMOV (W)4""(SLD)",LF,2091.0,0.82783357245337159254,0.75000000000000000000,2
662-7005,"WK ZN PAV MRK NON-REMOV (W)6""(BRK)",LF,97904.0,0.40651556626899820232,0.64142857142857142857,7
662-7006,"WK ZN PAV MRK NON-REMOV (W)6""(DOT)",LF,179.0,0.50653631284916201117,0.63500000000000000000,2
662-7008,"WK ZN PAV MRK NON-REMOV (W)6""(SLD)",LF,401358.0,0.40807167167466451398,0.59571428571428571429,7
662-7012,"WK ZN PAV MRK NON-REMOV (W)8""(SLD)",LF,41914.0,0.84682110989168296989,0.78100000000000000000,10
662-7015,"WK ZN PAV MRK NON-REMOV (W)12""(SLD)",LF,482.0,2.5000000000000000,2.5000000000000000,1
662-7017,"WK ZN PAV MRK NON-REMOV (W)24""(SLD)",LF,19607.0,3.8270321823838425,5.6600000000000000,11
662-7018,WK ZN PAV MRK NON-REMOV (W)(ARROW),EA,295.0,75.4372881355932203,84.6666666666666667,9
662-7019,WK ZN PAV MRK NON-REMOV (W)(DBL ARW),EA,38.0,105.7894736842105263,95.0000000000000000,3
662-7024,WK ZN PAV MRK NON-REMOV (W)(RR XING),EA,4.0,300.0000000000000000,300.0000000000000000,1
662-7027,WK ZN PAV MRK NON-REMOV (W)(UTURN ARW),EA,4.0,75.0000000000000000,75.0000000000000000,1
662-7030,WK ZN PAV MRK NON-REMOV(W)(WORD),EA,207.0,82.7342995169082126,89.1111111111111111,9
662-7033,"WK ZN PAV MRK NON-REMOV (Y)4""(BRK)",LF,5080.0,0.37000000000000000000,0.37000000000000000000,1
662-7035,"WK ZN PAV MRK NON-REMOV (Y)4""(SLD)",LF,75282.0,0.37581613134613851917,0.62333333333333333333,3
662-7036,"WK ZN PAV MRK NON-REMOV (Y)6""(BRK)",LF,45783.0,0.39285979512045955923,0.62000000000000000000,6
662-7038,"WK ZN PAV MRK NON-REMOV (Y)6""(SLD)",LF,351573.0,0.37957454070705088275,0.56444444444444444444,9
662-7039,"WK ZN PAV MRK NON-REMOV (Y)8""(SLD)",LF,517.0,0.50000000000000000000,0.50000000000000000000,1
662-7040,"WK ZN PAV MRK NON-REMOV (Y)12""(SLD)",LF,976.0,2.2141393442622951,1.7250000000000000,2
662-7042,"WK ZN PAV MRK NON-REMOV (Y)24""(SLD)",LF,86.0,7.0000000000000000,7.0000000000000000,1
662-7047,WK ZN PAV MRK REMOV (REFL) TY I-A,EA,1310.0,6.2893129770992366,6.4166666666666667,3
662-7049,WK ZN PAV MRK REMOV (REFL) TY I-C,EA,2806.0,4.2925873129009266,4.3000000000000000,3
662-7051,WK ZN PAV MRK REMOV (REFL) TY II-A-A,EA,11403.0,4.4882048583706042,4.9666666666666667,3
662-7053,WK ZN PAV MRK REMOV (REFL) TY II-C-R,EA,5961.0,4.1779483308169770,5.3300000000000000,5
662-7057,WK ZN PAV MRK REMOV (TRAF BTN) TY W,EA,1756.0,8.0000000000000000,8.0000000000000000,1
662-7059,WK ZN PAV MRK REMOV (TRAF BTN) TY Y,EA,1466.0,8.0000000000000000,8.0000000000000000,1
662-7061,"WK ZN PAV MRK REMOV (W)4""(BRK)",LF,44468.0,1.2097373392102186,1.7333333333333333,3
662-7062,"WK ZN PAV MRK REMOV (W)4""(DOT)",LF,22.0,2.5000000000000000,2.5000000000000000,1
662-7064,"WK ZN PAV MRK REMOV (W)4""(SLD)",LF,178247.0,1.2219829786756579,1.4200000000000000,5
662-7065,"WK ZN PAV MRK REMOV (W)6""(BRK)",LF,135611.0,1.00171962451423557086,1.6028571428571429,7
662-7066,"WK ZN PAV MRK REMOV (W)6""(DOT)",LF,732.0,2.4557377049180328,2.8000000000000000,2
662-7068,"WK ZN PAV MRK REMOV (W)6""(SLD)",LF,319362.0,0.95383605438342695750,1.1457142857142857,7
662-7070,"WK ZN PAV MRK REMOV (W)8""(DOT)",LF,684.0,1.1700000000000000,1.17000000000000000000,1
662-7072,"WK ZN PAV MRK REMOV (W)8""(SLD)",LF,34743.0,2.4291468785079009,2.0683333333333333,6
662-7074,"WK ZN PAV MRK REMOV (W)12""(LNDP)",LF,1599.0,4.1000000000000000,4.1000000000000000,1
662-7075,"WK ZN PAV MRK REMOV (W)12""(SLD)",LF,3750.0,4.1000000000000000,4.1000000000000000,1
662-7077,"WK ZN PAV MRK REMOV (W)24""(SLD)",LF,893.0,6.9451287793952968,7.4000000000000000,2
662-7080,"WK ZN PAV MRK REMOV (W)6""(BKN W/MRKR)",LF,560.0,1.8800000000000000,1.88000000000000000000,1
662-7082,WK ZN PAV MRK REMOV (W)(ARROW),EA,22.0,130.9090909090909091,145.6250000000000000,4
662-7083,WK ZN PAV MRK REMOV (W)(DBL ARROW),EA,1.0,360.5000000000000000,360.5000000000000000,1
662-7084,WK ZN PAV MRK REMOV (W)(ENTR GORE),EA,21.0,200.0000000000000000,200.0000000000000000,1
662-7085,WK ZN PAV MRK REMOV (W)(EXIT GORE),EA,21.0,350.0000000000000000,350.0000000000000000,1
662-7090,WK ZN PAV MRK REMOV (W)(TPL ARROW),EA,1.0,463.5000000000000000,463.5000000000000000,1
662-7092,WK ZN PAV MRK REMOV (W)(WORD),EA,11.0,96.5454545454545455,113.2500000000000000,2
662-7097,"WK ZN PAV MRK REMOV (Y)4""(SLD)",LF,181325.0,1.1901635185440507,1.4200000000000000,5
662-7100,"WK ZN PAV MRK REMOV (Y)6""(SLD)",LF,195178.0,1.0933411040178709,1.2050000000000000,6
662-7105,"WK ZN PAV MRK REMOV (Y)24""(SLD)",LF,4645.0,8.0000000000000000,8.0000000000000000,1
662-7112,WK ZN PAV MRK SHT TERM (TAB)TY W,EA,44707.0,1.3450309794886707,1.5872727272727273,11
662-7113,WK ZN PAV MRK SHT TERM (TAB)TY Y,EA,8855.0,2.9896103896103896,2.5000000000000000,2
662-7114,WK ZN PAV MRK SHT TERM (TAB)TY Y-2,EA,34555.0,1.3838778758500941,1.7636363636363636,11
666-7009,"REFL PAV MRK TY I (W)6""(DOT)(100MIL)",LF,13712.0,1.7969515752625438,1.7300000000000000,10
666-7012,"REFL PAV MRK TY I (W)6""(LNDP)(100MIL)",LF,42.0,3.9000000000000000,3.9000000000000000,1
666-7015,"REFL PAV MRK TY I (W)8""(BRK)(100MIL)",LF,159.0,1.9169811320754717,3.4600000000000000,2
666-7018,"REFL PAV MRK TY I (W)8""(DOT)(100MIL)",LF,1916.75,1.6278400939089605,1.5457142857142857,7
666-7024,"REFL PAV MRK TY I (W)8""(SLD)(100MIL)",LF,228655.5,1.3885501332791033,2.1728000000000000,25
666-7027,"REFL PAV MRK TY I (W)12""(LNDP)(100MIL)",LF,4452.0,2.8584905660377358,1.9500000000000000,2
666-7030,"REFL PAV MRK TY I (W)12""(SLD)(100MIL)",LF,48244.0,3.5193980598623663,4.0564285714285714,14
666-7036,"REFL PAV MRK TY I (W)24""(SLD)(100MIL)",LF,72338.5,7.7084468851303248,8.2160000000000000,25
666-7042,REFL PAV MRK TY I (W)(ARROW)(100MIL),EA,1103.0,166.7814052583862194,161.3510000000000000,10
666-7045,REFL PAV MRK TY I(W)(DBL ARROW)(100MIL),EA,163.0,224.3592638036809816,229.2575000000000000,8
666-7048,REFL PAV MRK TY I(W)(TPL ARRW)(100MIL),EA,3.0,265.0000000000000000,265.0000000000000000,1
666-7051,REFL PAV MRK TY I(W)(UTURN ARW)(100MIL),EA,71.0,223.2394366197183099,246.0000000000000000,5
666-7060,REFL PAV MRK TY I(W)(LNDP ARW)(100MIL),EA,40.0,100.0000000000000000,100.0000000000000000,1
666-7066,REFL PAV MRK TY I (W)(WORD)(100MIL),EA,724.0,176.5694751381215470,177.1444444444444444,9
666-7069,REFL PAV MRK TY I(W)(ENTR GORE)(100MIL),EA,57.0,533.0701754385964912,640.4000000000000000,5
666-7072,REFL PAV MRK TY I(W)(EXIT GORE)(100MIL),EA,57.0,622.0175438596491228,754.6666666666666667,6
666-7081,REFL PAV MRK TY I (W)(RR XING)(100MIL),EA,43.0,615.3790697674418605,570.1625000000000000,4
666-7087,"REF PAV MRK TY I(W)18""(YLD TRI)(100MIL)",EA,60.0,7.4900000000000000,7.4900000000000000,1
666-7090,"REF PAV MRK TY I(W)36""(YLD TRI)(100MIL)",EA,60.0,18.1700000000000000,18.1700000000000000,1
666-7093,REFL PAV MRK TY I (W)(BIKE ARW)(100MIL),EA,5.0,125.0000000000000000,125.0000000000000000,1
666-7099,REFL PAV MRK TY I(W)(BIKE SYML)(100MIL),EA,5.0,125.0000000000000000,125.0000000000000000,1
666-7111,"REFL PAV MRK TY I (Y)6""(DOT)(100MIL)",LF,400.0,2.0000000000000000,2.0000000000000000,1
666-7114,"REFL PAV MRK TY I (Y)8""(SLD)(100MIL)",LF,47534.0,1.3315027138469306,4.4700000000000000,17
666-7117,"REFL PAV MRK TY I (Y)12""(SLD)(100MIL)",LF,15365.0,3.6706814188089815,4.0350000000000000,12
666-7123,"REFL PAV MRK TY I (Y)24""(SLD)(100MIL)",LF,8132.0,6.3760231185440236,6.5950000000000000,6
666-7129,REFL PAV MRK TY I (Y)(ISLAND)(100MIL),SF,6698.0,2.3538369662585847,3.1033333333333333,3
666-7130,REFL PAV MRK TY I(Y)(MED NOSE)(060MIL),EA,75.0,115.0000000000000000,115.0000000000000000,1
666-7131,REFL PAV MRK TY I(Y)(MED NOSE)(090MIL),EA,75.0,150.0000000000000000,150.0000000000000000,1
666-7132,REFL PAV MRK TY I(Y)(MED NOSE)(100MIL),EA,126.0,167.8571428571428571,442.6666666666666667,3
666-7138,"RE PV MRK TY I(BLACK)6""(SHADOW)(100MIL)",LF,22020.0,0.59549954586739327884,1.3700000000000000,3
666-7168,"RE PM TY II (W) 4"" (BRK)",LF,8260.0,0.75000000000000000000,0.75000000000000000000,1
666-7169,"RE PM TY II (W) 4"" (DOT)",LF,242.0,0.75000000000000000000,0.75000000000000000000,1
666-7171,"RE PM TY II (W) 4"" (SLD)",LF,3633.0,1.3725598678777870,2.6100000000000000,2
666-7172,"RE PM TY II (W) 6"" (BRK)",LF,71231.0,0.19979362917830719771,6.4100000000000000,5
666-7173,"RE PM TY II (W) 6"" (DOT)",LF,479.0,0.19352818371607515658,0.30000000000000000000,2
666-7175,"RE PM TY II (W) 6"" (SLD)",LF,335990.0,0.26197732075359385696,2.8890909090909091,11
666-7177,"RE PM TY II (W) 8"" (DOT)",LF,783.0,0.47369093231162196679,1.05000000000000000000,2
666-7179,"RE PM TY II (W) 8"" (SLD)",LF,25583.0,0.37908493921744908728,0.67666666666666666667,6
666-7182,"RE PM TY II (W) 12"" (SLD)",LF,3355.0,1.9677049180327869,2.3000000000000000,6
666-7184,"RE PM TY II (W) 24"" (SLD)",LF,15548.0,5.4734544635966041,5.5985714285714286,7
666-7186,RE PM TY II (W) (ARROW),EA,272.0,101.8566176470588235,106.6666666666666667,6
666-7187,RE PM TY II (W) (DBL ARROW),EA,31.0,151.4516129032258065,131.2500000000000000,4
666-7189,RE PM TY II (W) (UTURN ARROW),EA,5.0,165.0000000000000000,165.0000000000000000,1
666-7194,RE PM TY II (W) (WORD),EA,186.0,116.8817204301075269,145.8333333333333333,6
666-7195,RE PM TY II (W) (ENTR GORE),EA,20.0,459.4500000000000000,422.2500000000000000,4
666-7196,RE PM TY II (W) (EXIT GORE),EA,16.0,471.1875000000000000,428.5000000000000000,4
666-7197,RE PM TY II (W) (ISLAND),SF,1760.0,2.0000000000000000,2.0000000000000000,1
666-7198,RE PM TY II (W) (RR XING),EA,14.0,195.7142857142857143,260.0000000000000000,2
666-7202,RE PM TY II (W) (CURB),LF,1040.0,1.7526923076923077,1.7200000000000000,2
666-7210,"RE PM TY II (Y) 4"" (SLD)",LF,3251.0,0.75000000000000000000,0.75000000000000000000,1
666-7211,"RE PM TY II (Y) 6"" (BRK)",LF,39564.0,0.40167576584774037003,2.9680000000000000,5
666-7213,"RE PM TY II (Y) 6"" (SLD)",LF,324883.0,0.25670859971128067643,3.2023076923076923,13
666-7214,"RE PM TY II (Y) 8"" (SLD)",LF,3633.0,0.48764106798788879714,0.47500000000000000000,2
666-7215,"RE PM TY II (Y) 12"" (SLD)",LF,39560.0,1.7470594034378160,2.1538888888888889,9
666-7217,"RE PM TY II (Y) 24"" (SLD)",LF,2357.0,4.6247772592278320,3.9000000000000000,2
666-7218,"RE PM TY II (Y) 36"" (SLD)",LF,5491.0,3.0000000000000000,3.0000000000000000,1
666-7219,RE PM TY II (Y) (ISLAND),SF,8012.0,2.0000000000000000,2.0000000000000000,1
666-7220,RE PM TY II (Y) (MED NOSE),EA,87.0,200.0000000000000000,200.0000000000000000,1
666-7221,RE PM TY II (Y)(CURB),LF,79554.0,2.2274482741282651,2.2080000000000000,5
666-7229,"RE PM TY II (BLK)(6"")(SHADOW)",LF,14680.0,0.10000000000000000000,0.10000000000000000000,1
666-7233,"RE PM TY III (W)(4"")(SLD)",LF,360.0,2.5000000000000000,2.5000000000000000,1
666-7236,"RE PM TY III (W)(6"")(SLD)",LF,1082356.0,0.64418550828008529541,1.4992307692307692,13
666-7237,"RE PM TY III (W)(6"")(BRK)",LF,424971.5,0.66859104669371946119,1.4592857142857143,14
666-7238,"RE PM TY III (W)(6"")(DOT)",LF,15499.0,1.3991328472804697,1.3633333333333333,6
666-7239,"RE PM TY III (W)(8"")(SLD)",LF,312463.75,1.01530375923607138428,2.2425000000000000,12
666-7241,"RE PM TY III (W)(8"")(DOT)",LF,5711.0,1.2881912099457188,1.6766666666666667,3
666-7242,"RE PM TY III (W)(12"")(SLD)",LF,159203.0,2.8335192176026834,4.0056250000000000,16
666-7243,"RE PM TY III (W)(12"")(DOT)",LF,33290.0,2.0330738960648843,3.2057142857142857,7
666-7244,"RE PM TY III (W)(24"")(SLD)",LF,80254.25,7.4927379546877580,14.9483333333333333,18
666-7245,"RE PM TY III (Y)(4"")(SLD)",LF,2084.0,3.3373320537428023,3.7500000000000000,2
666-7248,"RE PM TY III (Y)(6"")(SLD)",LF,783294.0,0.65000107239427341458,0.99230769230769230769,13
666-7249,"RE PM TY III (Y)(6"")(BRK)",LF,52805.0,0.68068364738187671622,0.96250000000000000000,4
666-7251,"RE PM TY III (Y)(8"")(SLD)",LF,43969.5,1.10985706000750520247,1.5933333333333333,3
666-7252,"RE PM TY III (Y)(12"")(SLD)",LF,17590.0,3.0501978396816373,3.6987500000000000,8
666-7253,"RE PM TY III (Y)(24"")(SLD)",LF,2167.5,7.5211995386389850,7.7450000000000000,2
666-7254,RE PM TY III (W)(ARROW),EA,80.0,192.2500000000000000,221.2500000000000000,2
666-7257,RE PM TY III (W)(WORD),EA,36.0,222.0833333333333333,236.2500000000000000,2
666-7262,"RE PM TY III (BLK)(6"")(SHADOW)",LF,675087.5,0.72538908659988520007,1.1042105263157895,19
666-7266,"RE PROFILE PM TY I(W)6""(SLD)(100MIL)",LF,451732.0,0.85990545279059265228,1.3785714285714286,7
666-7270,"RE PROFILE PM TY I(Y)6""(SLD)(100MIL)",LF,296485.0,0.81097664300048906353,2.0914285714285714,7
666-7274,"RE PROFILE PM TY I(Y)6""(BRK)(100MIL)",LF,32580.0,0.87723143032535297729,0.94333333333333333333,3
666-7278,"RE PROF PM TYI (BLK)6""(SHADOW)(100MIL)",LF,15000.0,1.00000000000000000000,1.00000000000000000000,1
666-7290,"TY I HIGH PERF PM (W)6""(BRK)(100MIL)",LF,10000.0,0.65000000000000000000,0.65000000000000000000,1
666-7293,"TY I HIGH PERF PM (W)6""(SLD)(100MIL)",LF,51725.0,0.71169647172547124215,1.5750000000000000,2
666-7302,"TY I HIGH PERF PM (Y)6""(BRK)(100MIL)",LF,5575.0,0.99551569506726457399,2.3250000000000000,2
666-7305,"TY I HIGH PERF PM (Y)6""(SLD)(100MIL)",LF,36725.0,0.74159292035398230088,1.6250000000000000,2
666-7309,"ALL-WTHER PM TY I (W)6""(SLD)(100MIL)",LF,483933.0,0.84657508374093107930,0.84916666666666666667,12
666-7310,"ALL-WTHER PM TY I (W)6""(BRK)(100MIL)",LF,118373.0,0.85409764050923774847,0.85636363636363636364,11
666-7311,"ALL-WTHER PM TY I (W)6""(DOT)(100MIL)",LF,377.0,0.80679045092838196286,0.89250000000000000000,4
666-7315,"ALL-WTHER PM TY I (Y)6""(SLD)(100MIL)",LF,421758.0,0.84271672380843991104,0.84916666666666666667,12
666-7316,"ALL-WTHER PM TY I (Y)6""(BRK)(100MIL)",LF,32233.0,0.87680637855613811932,0.88625000000000000000,8
666-7346,"PAVEMENT SLER 4""",LF,698.0,8.0000000000000000,8.0000000000000000,1
666-7347,"PAVEMENT SLER 6""",LF,1441637.0,0.15140805209633215574,0.22545454545454545455,11
666-7348,"PAVEMENT SLER 8""",LF,146548.75,0.20977643958068560803,0.27000000000000000000,7
666-7350,"PAVEMENT SLER 12""",LF,40091.0,0.35754658152702601581,0.32400000000000000000,5
666-7352,"PAVEMENT SLER 24""",LF,45445.75,0.81493594010441020337,0.63125000000000000000,8
666-7353,PAVEMENT SLER (ARROW),EA,1880.0,14.7623404255319149,20.0084615384615385,13
666-7354,PAVEMENT SLER (WORD),EA,1603.0,18.8995633187772926,21.1346153846153846,13
666-7355,PAVEMENT SLER (MED NOSE),EA,11.0,68.1818181818181818,262.5000000000000000,2
666-7356,PAVEMENT SLER (DBL ARROW),EA,344.0,22.6126162790697674,24.4341666666666667,12
666-7357,PAVEMENT SLER (TPL ARROW),EA,4.0,7.5000000000000000,7.0000000000000000,2
666-7358,PAVEMENT SLER (UTURN ARROW),EA,183.0,24.5843715846994536,25.7709090909090909,11
666-7359,PAVEMENT SLER (LN REDUCT ARROW),EA,40.0,10.0000000000000000,10.0000000000000000,1
666-7360,PAVEMENT SLER (U-L ARROW),EA,10.0,30.0000000000000000,30.0000000000000000,1
666-7361,PAVEMENT SLER (ENTR GORE),EA,21.0,149.5238095238095238,88.0000000000000000,2
666-7362,PAVEMENT SLER (EXIT GORE),EA,20.0,163.0000000000000000,163.0000000000000000,1
666-7363,PAVEMENT SLER (SYMBOL),EA,145.0,53.6041379310344828,39.9314285714285714,7
666-7364,PAVEMENT SLER (RR XING),EA,50.0,29.0488000000000000,41.8700000000000000,6
666-7365,PAVEMENT SLER (YLD TRI),EA,706.0,9.4538243626062323,7.9066666666666667,6
666-7367,PAVEMENT SLER (NUMBER),EA,74.0,15.2594594594594595,11.7240000000000000,5
666-7368,PAVEMENT SLER (BIKE ARROW),EA,9.0,22.6666666666666667,23.0000000000000000,2
666-7369,PAVEMENT SLER (BIKE SYMBOL),EA,5.0,20.0000000000000000,20.0000000000000000,1
666-7370,PAVEMENT SLER (BIKE WORD),EA,4.0,26.0000000000000000,26.0000000000000000,1
666-7408,"REFL PAV MRK TY I (W)6""(BRK)(100MIL)",LF,201881.5,0.70955882535051502986,2.7307692307692308,13
666-7411,"REFL PAV MRK TY I (W)6""(SLD)(100MIL)",LF,914330.0,0.60385417737578336049,0.84384615384615384615,13
666-7420,"REFL PAV MRK TY I (Y)6""(BRK)(100MIL)",LF,154150.0,0.65259779435614661044,0.79454545454545454545,11
666-7423,"REFL PAV MRK TY I (Y)6""(SLD)(100MIL)",LF,553467.5,0.62018521412729744746,0.73153846153846153846,13
666-7425,"ALL-WTHER PM TY I (W) 8""(SLD)(100MIL)",LF,4523.0,1.00000000000000000000,1.00000000000000000000,1
666-7426,"ALL-WTHER PM TY I (W) 8""(DOT)(100MIL)",LF,505.0,2.0000000000000000,2.0000000000000000,1
666-7427,"ALL-WTHER PM TY I (W) 12""(SLD)(100MIL)",LF,1197.0,3.3500000000000000,3.3500000000000000,1
668-7001,PRFB RUMBLE STRIP (BLK)(4')(TRANSVERSE),LF,2000.0,6.5250000000000000,8.6250000000000000,2
668-7002,PRFB RUMBLE STRIP (BLK)(1')(CENTERLINE),LF,1000.0,6.0000000000000000,6.0000000000000000,1
668-7006,"PREFAB PM TY B (W)(4"")(LNDP)",LF,608.0,2.1500000000000000,2.1500000000000000,1
668-7012,"PREFAB PM TY B (W)(6"")(BRK)CONTRAST",LF,15850.0,10.5968769716088328,15.5650000000000000,2
668-7035,PREFAB PM TY B (W)(RR XING),EA,13.0,1100.0000000000000000,1100.0000000000000000,1
668-7078,"PREFAB PM TY C (W)(6"")(DOT)",LF,3275.0,2.0000000000000000,2.0000000000000000,1
668-7085,"PREFAB PM TY C (W)(12"")(DOT)",LF,12078.0,2.8500000000000000,2.8500000000000000,1
668-7089,"PREFAB PM TY C (W)(24"")(SLD)",LF,9781.0,13.4574685614967795,14.4000000000000000,5
668-7090,"PREFAB PM TY C (W)(24"")(SLD)CONTRAST",LF,531.0,34.1000000000000000,34.1000000000000000,1
668-7091,PREFAB PM TY C (W)(ARROW),EA,2234.0,199.8521709937332140,238.6265517241379310,29
668-7092,PREFAB PM TY C (W)(ARROW)CONTRAST,EA,6.0,387.0000000000000000,387.0000000000000000,1
668-7093,PREFAB PM TY C (W)(DBL ARROW),EA,636.0,323.8240408805031447,337.2652380952380952,21
668-7095,PREFAB PM TY C (W)(TPL ARROW),EA,3.0,444.6666666666666667,417.0000000000000000,2
668-7096,PREFAB PM TY C (W)(UTURN ARROW),EA,210.0,303.8136666666666667,339.8443750000000000,16
668-7098,PREFAB PM TY C (W)(U-LT ARROW),EA,10.0,515.0000000000000000,515.0000000000000000,1
668-7100,PREFAB PM TY C (W)(LN REDUCT ARROW),EA,37.0,417.3932432432432432,499.7816666666666667,6
668-7102,PREFAB PM TY C (W)(NUMBER),EA,120.0,187.9030833333333333,160.0062500000000000,8
668-7103,PREFAB PM TY C (W)(WORD),EA,2130.0,263.2568169014084507,291.7826666666666667,30
668-7104,PREFAB PM TY C (W)(WORD)CNTST,EA,6.0,400.0000000000000000,400.0000000000000000,1
668-7108,PREFAB PM TY C (W)(RR XING),EA,188.0,553.9459574468085106,566.1716666666666667,12
668-7109,PREFAB PM TY C (W)(SYMBOL),EA,424.0,132.4005188679245283,204.7825000000000000,4
668-7110,"PREFAB PM TY C (W)(18"")(YLD TRI)",EA,55.0,49.9090909090909091,45.0000000000000000,2
668-7111,"PREFAB PM TY C (W)(36"")(YLD TRI)",EA,716.0,56.1673044692737430,56.2385714285714286,7
668-7113,PREFAB PM TY C (W)(BIKE ARROW),EA,27.0,132.3333333333333333,136.6666666666666667,3
668-7114,PREFAB PM TY C (W)(BIKE RR XING),EA,3.0,687.0000000000000000,687.0000000000000000,1
668-7115,PREFAB PM TY C (W)(BIKE SYMBOL),EA,23.0,208.6956521739130435,290.0000000000000000,2
668-7116,PREFAB PM TY C (W)(BIKE WORD),EA,27.0,209.6296296296296296,258.3333333333333333,3
668-7117,PREFAB PM TY C (W)(BIKE DOT),EA,3.0,300.0000000000000000,300.0000000000000000,1
668-7127,"PREFAB PM TY C (Y)(24"")(SLD)",LF,139.0,15.0000000000000000,15.0000000000000000,1
668-7133,PRE PM TY C(BL&WH)(ACC PRK)(W/BORDR)LG,EA,6.0,455.0000000000000000,455.0000000000000000,1
668-7135,PREFAB PM TY C (MULTI)(SHIELD),EA,201.0,2222.5315422885572139,2363.9528571428571429,7
668-7137,PRFB RUMBLE STRIP (BLK)(1')(EDGELINE),LF,2646.0,2.3300000000000000,2.3300000000000000,1
672-7001,REFL PAV MRKR TY I-A,EA,4721.0,3.9370366447786486,6.7970000000000000,10
672-7002,REFL PAV MRKR TY I-C,EA,32894.0,5.4654623943576336,5.9955555555555556,27
672-7003,REFL PAV MRKR TY I-R,EA,15.0,20.0000000000000000,20.0000000000000000,1
672-7004,REFL PAV MRKR TY II-A-A,EA,76064.0,4.7336737484223812,7.7491428571428571,35
672-7005,REFL PAV MRKR TY II-C-C,EA,11700.0,4.1431623931623932,4.1250000000000000,2
